Wall time,Step,Value
1682863099.1484964,201,1.0863302946090698
1682863128.6647224,508,0.9025344848632812
1682863134.6677632,570,0.8891170620918274
1682863139.4874287,620,0.8631346225738525
1682863221.6157084,1470,0.4371585547924042
1682863250.7175245,1771,0.3714040517807007
1682863305.8506722,2341,0.3228380084037781
1682863313.8309553,2423,0.3156113922595978
1682863323.3267846,2520,0.3192368745803833
1682863397.1807363,3280,0.306751549243927
1682863517.8951466,4526,0.2978053092956543
1682863580.189502,5168,0.276711642742157
1682863655.4253705,5941,0.27872928977012634
1682863733.4669507,6745,0.26897740364074707
1682863758.2183838,7000,0.29068508744239807
1682863806.4599633,7497,0.29590141773223877
1682863838.9340174,7832,0.2956896424293518
1682863980.7560346,9294,0.28120502829551697
1682864000.911665,9502,0.28842487931251526
1682864091.111362,10433,0.2738744616508484
1682864140.1829934,10939,0.28491464257240295
1682864146.1162164,11000,0.2816046178340912
1682864201.6699553,11566,0.2740597724914551
1682864243.8980448,12003,0.28645774722099304
1682864331.8088112,12911,0.2917305827140808
1682864469.259491,14328,0.288100928068161
1682864505.5302932,14702,0.2824362814426422
1682864516.2674286,14813,0.2909772992134094
1682864646.2925885,16150,0.2896296977996826
1682864718.283015,16891,0.2879393696784973
1682864763.0062919,17351,0.2884182929992676
1682864785.0961144,17577,0.28403449058532715
1682864988.6098127,19674,0.2912063002586365
1682865029.617437,20096,0.2854444980621338
1682865075.933572,20573,0.28835785388946533
1682865079.8718038,20612,0.29038262367248535
1682865106.741642,20889,0.28153669834136963
1682865134.828348,21178,0.29196351766586304
1682865151.8134449,21353,0.29045289754867554
1682865250.0203078,22364,0.2860581576824188
1682865252.725704,22392,0.28171786665916443
1682865343.065989,23320,0.28279566764831543
1682865350.3472903,23395,0.285636305809021
1682865356.8230941,23461,0.28870290517807007
1682865380.568199,23704,0.28540876507759094
1682865383.61185,23735,0.27748966217041016
1682865427.2103772,24181,0.28676941990852356
1682865444.3210506,24356,0.2862570881843567
1682865483.9785745,24761,0.28242623805999756
1682865535.4530494,25287,0.28630030155181885
1682865898.6404161,29004,0.2701285779476166
1682865901.1877952,29030,0.28153055906295776
1682865982.556846,29863,0.28636759519577026
1682866059.1780133,30646,0.2811164855957031
1682866068.3784328,30740,0.2684335708618164
1682866141.5715308,31477,0.29345422983169556
1682866190.5776544,31970,0.28878939151763916
1682866239.2943254,32469,0.2937862277030945
1682866312.1734285,33215,0.2867794334888458
1682866367.674254,33783,0.28335022926330566
1682866371.226499,33819,0.2851189970970154
1682866376.4840286,33873,0.2838571071624756
1682866380.0907488,33910,0.28848797082901
1682866427.625103,34396,0.29011327028274536
1682866443.6014464,34559,0.28502538800239563
1682866450.8551204,34633,0.2869105935096741
1682866537.335432,35517,0.28940892219543457
1682866583.141191,35987,0.28812652826309204
1682866591.3786309,36071,0.46105822920799255
1682866649.222549,36663,0.28443801403045654
1682866652.149042,36693,0.28518474102020264
1682866670.8548646,36884,0.28212809562683105
1682866733.5591729,37523,0.28790223598480225
1682866760.4975343,37798,0.28056591749191284
1682866771.4557593,37910,0.28192248940467834
1682866854.2345817,38754,0.4392716586589813
1682866865.9453888,38874,0.2830568253993988
