Wall time,Step,Value
1682839950.4836287,52,0.9558229446411133
1682839952.6199253,76,0.9023178219795227
1682839952.8856506,79,0.8906973600387573
1682839955.074873,105,0.8015185594558716
1682839956.9962704,128,0.7003543376922607
1682839961.9812462,189,0.5188459157943726
1682839962.1961637,192,0.5090055465698242
1682839963.2016902,201,0.4922816753387451
1682839968.6289346,263,0.3830137848854065
1682839969.0535505,268,0.3837974965572357
1682839970.98522,289,0.3491218090057373
1682839971.9323647,301,0.34985506534576416
1682839972.4256425,307,0.3456965684890747
1682839975.5724044,342,0.33798032999038696
1682839975.7926748,344,0.33285725116729736
1682839976.5671349,352,0.32012367248535156
1682839979.1826186,381,0.511504590511322
1682839981.1084476,401,0.31554025411605835
1682839986.032037,455,0.3135163187980652
1682839989.3745825,494,0.3126073479652405
1682839990.6752248,508,0.31243136525154114
1682839996.0389073,570,0.3134703040122986
1682839998.469661,597,0.31763923168182373
1682840000.2371213,613,0.3128463327884674
1682840000.8314824,620,0.31606748700141907
1682840000.9180455,621,0.3108978867530823
1682840003.8959079,654,0.30590373277664185
1682840005.0972843,668,0.3168071210384369
1682840006.250458,681,0.313761830329895
1682840007.4958353,695,0.5214740633964539
1682840008.4488184,705,0.31856805086135864
1682840012.403429,748,0.5287295579910278
1682840013.1792636,756,0.3187929391860962
1682840013.9508073,764,0.31151989102363586
1682840017.141829,799,0.3155544400215149
1682840017.7368066,803,0.5127385854721069
1682840017.925514,805,0.31515225768089294
1682840019.2973025,819,0.3185296654701233
1682840019.4593916,821,0.3136545419692993
1682840020.0742419,828,0.31438344717025757
1682840020.8403215,836,0.31900790333747864
1682840021.3623738,842,0.3152518570423126
1682840023.964661,870,0.3143772780895233
1682840033.8677416,979,0.31730058789253235
1682840036.4748435,1005,0.31635987758636475
1682840036.5654054,1006,0.30968180298805237
1682840037.2451153,1012,0.30243080854415894
1682840037.7867568,1018,0.3157290816307068
1682840039.4305944,1036,0.31116604804992676
1682840039.7591047,1039,0.3164885640144348
1682840040.5761304,1048,0.3115231394767761
1682840045.239592,1097,0.30667826533317566
1682840045.5761566,1100,0.3038037419319153
1682840046.6672566,1112,0.30065810680389404
1682840048.191649,1127,0.29770633578300476
1682840048.7982962,1133,0.31156378984451294
1682840049.2565396,1138,0.31048882007598877
1682840054.041304,1190,0.31382134556770325
1682840054.4611087,1195,0.31354013085365295
1682840054.5380654,1196,0.3110997676849365
1682840056.5950353,1214,0.29613643884658813
1682840057.7956014,1227,0.3085259199142456
1682840062.6861641,1278,0.5047311186790466
1682840064.414936,1295,0.31380966305732727
1682840069.541129,1350,0.3109578490257263
1682840069.8130386,1353,0.30059710144996643
1682840070.9955077,1367,0.31380653381347656
1682840071.345854,1371,0.3038613200187683
1682840076.16314,1419,0.308045893907547
1682840076.8079653,1426,0.3157828152179718
1682840078.9538653,1448,0.3158911466598511
1682840080.0169294,1460,0.3009062111377716
1682840080.8943863,1470,0.31015610694885254
1682840083.6795533,1500,0.5097321271896362
1682840084.6156805,1511,0.30108642578125
1682840086.0201275,1525,0.30744367837905884
1682840089.0178154,1557,0.3134949207305908
1682840091.8357399,1586,0.31063219904899597
1682840094.0102544,1602,0.3103836178779602
1682840095.57715,1618,0.30216869711875916
1682840095.9152753,1622,0.30177879333496094
1682840097.44997,1639,0.3079416751861572
1682840100.8412185,1674,0.3000444769859314
1682840104.9916291,1716,0.3058222532272339
1682840105.7923875,1725,0.3060428202152252
1682840106.8397572,1736,0.30182433128356934
1682840107.4565477,1743,0.3079371452331543
1682840108.1837356,1752,0.30570176243782043
1682840109.7036748,1766,0.30273914337158203
1682840109.920516,1768,0.3045913875102997
1682840110.1949117,1771,0.30163276195526123
1682840114.758258,1815,0.30938720703125
1682840118.9586284,1860,0.30602771043777466
1682840120.8823261,1878,0.30834585428237915
1682840121.8051016,1887,0.3066718578338623
1682840123.024788,1900,0.301558256149292
1682840123.315787,1903,0.3066180944442749
1682840124.2441673,1911,0.3093835711479187
1682840128.1349845,1951,0.30838167667388916
1682840129.9016852,1968,0.300508052110672
1682840130.7975783,1978,0.3095061779022217
1682840131.0733202,1981,0.311595618724823
1682840136.5826805,2035,0.3062324523925781
1682840137.8635697,2047,0.30352964997291565
1682840140.0843022,2070,0.3043901324272156
1682840143.91665,2110,0.29597556591033936
1682840144.004939,2111,0.30320852994918823
1682840144.7082121,2119,0.30342939496040344
1682840145.0756145,2123,0.30377376079559326
1682840145.870082,2130,0.2979186177253723
1682840150.9928734,2183,0.295788049697876
1682840151.7679574,2190,0.3078082799911499
1682840155.1515474,2221,0.30296266078948975
1682840155.529494,2225,0.29847952723503113
1682840156.220957,2233,0.29878509044647217
1682840157.1275668,2241,0.30003905296325684
1682840157.483436,2245,0.30103158950805664
1682840159.3319154,2265,0.3025889992713928
1682840159.918849,2270,0.30764132738113403
1682840160.0196226,2271,0.3112557828426361
1682840161.895872,2291,0.30081862211227417
1682840162.3597872,2296,0.29932016134262085
1682840164.3348362,2315,0.30371198058128357
1682840165.8492658,2331,0.3053204417228699
1682840166.9679103,2341,0.29140639305114746
1682840168.0484083,2353,0.2974567413330078
1682840170.655773,2379,0.2963418960571289
1682840171.5380356,2388,0.29420265555381775
1682840175.4442875,2423,0.2951151430606842
1682840175.5693963,2424,0.29518240690231323
1682840175.7843008,2426,0.3013378977775574
1682840180.2952445,2470,0.30296677350997925
1682840181.197277,2478,0.3004479706287384
1682840182.122652,2487,0.2962723672389984
1682840182.2853577,2489,0.29666727781295776
1682840182.741523,2494,0.29752305150032043
1682840185.0563066,2519,0.2932518720626831
1682840185.1467478,2520,0.3078037202358246
1682840186.1192787,2530,0.29060593247413635
1682840186.2981791,2532,0.30126506090164185
1682840186.734617,2537,0.4777280390262604
1682840187.9721532,2551,0.2979721128940582
1682840188.6258087,2557,0.30224740505218506
1682840189.4248233,2566,0.303810715675354
1682840190.908168,2581,0.2978125512599945
1682840191.612182,2587,0.2967712879180908
1682840197.1516008,2640,0.29827451705932617
1682840204.8944762,2719,0.3045109510421753
1682840206.546497,2737,0.2971636950969696
1682840210.3734808,2774,0.2975524663925171
1682840211.6977513,2788,0.2873998284339905
1682840215.4273844,2823,0.29909923672676086
1682840223.4279199,2906,0.2893889546394348
1682840225.7758708,2930,0.2937867343425751
1682840233.0160553,3001,0.2881256341934204
1682840233.870248,3009,0.2939172387123108
1682840237.315572,3045,0.2891160845756531
1682840240.0463796,3072,0.2932460308074951
1682840240.3655713,3075,0.29295092821121216
1682840246.2708063,3133,0.2964688539505005
1682840252.5366464,3195,0.2954922914505005
1682840254.4654362,3211,0.292218416929245
1682840256.077768,3229,0.2899646759033203
1682840256.16777,3230,0.28574156761169434
1682840259.6883485,3264,0.293493390083313
1682840260.618807,3274,0.2949686348438263
1682840260.9114988,3277,0.30253374576568604
1682840261.0057268,3278,0.2945520877838135
1682840261.1757247,3280,0.2944957911968231
1682840261.274966,3281,0.29965758323669434
1682840267.0596638,3339,0.29546114802360535
1682840271.0467625,3379,0.29171961545944214
1682840274.5532193,3410,0.285741925239563
1682840277.2594645,3437,0.29154762625694275
1682840277.87696,3442,0.2887263894081116
1682840279.9791837,3464,0.28858840465545654
1682840281.9896927,3483,0.29440051317214966
1682840283.5657957,3498,0.48202604055404663
1682840285.0171432,3514,0.2940424978733063
1682840287.9857082,3543,0.3004193902015686
1682840288.2687733,3546,0.2897440195083618
1682840290.7473,3571,0.2943304181098938
1682840297.3270514,3634,0.29942312836647034
1682840299.1733282,3652,0.2845909595489502
1682840299.4197547,3654,0.2948664426803589
1682840299.6560209,3656,0.2990632951259613
1682840300.176308,3662,0.2994285821914673
1682840302.780283,3690,0.29372480511665344
1682840304.1824243,3704,0.28882381319999695
1682840309.6002796,3760,0.2875751256942749
1682840309.9699667,3764,0.2915582060813904
1682840311.0974429,3775,0.29162514209747314
1682840316.430726,3827,0.2926861643791199
1682840318.4813304,3848,0.2885666489601135
1682840319.0357826,3853,0.2905803918838501
1682840319.231463,3855,0.29300981760025024
1682840320.130959,3865,0.295873761177063
1682840323.4512668,3898,0.28846657276153564
1682840324.6899312,3910,0.2971353232860565
1682840329.8791833,3962,0.29377299547195435
1682840332.5877674,3990,0.29234322905540466
1682840335.6779056,4018,0.2923736870288849
1682840339.4564779,4056,0.2825862765312195
1682840340.4721832,4067,0.2928448021411896
1682840340.756264,4070,0.2884373366832733
1682840346.411753,4127,0.2975476086139679
1682840346.9860196,4132,0.28758108615875244
1682840348.0899565,4143,0.2928782105445862
1682840356.2351246,4216,0.47081243991851807
1682840357.5518785,4228,0.2860787510871887
1682840357.7330878,4230,0.2899074852466583
1682840358.2317753,4235,0.29981493949890137
1682840358.3207757,4236,0.2936621308326721
1682840361.0214555,4261,0.28874942660331726
1682840361.6200352,4266,0.2828918695449829
1682840361.9563444,4269,0.47596457600593567
1682840362.9582834,4277,0.2931082844734192
1682840365.5520186,4297,0.2948330044746399
1682840365.9146333,4300,0.2895051836967468
1682840367.9968388,4316,0.29781562089920044
1682840370.75503,4338,0.2863340377807617
1682840372.617939,4351,0.28904080390930176
1682840372.8889832,4353,0.28604114055633545
1682840378.9721444,4403,0.2928469777107239
1682840381.7851021,4427,0.2964591383934021
1682840382.7449129,4434,0.28456801176071167
1682840383.5444243,4440,0.2912428379058838
1682840386.4380426,4464,0.2902195453643799
1682840386.869885,4467,0.28959691524505615
1682840394.6009374,4526,0.2961384654045105
1682840396.648558,4543,0.4483051300048828
1682840399.0705483,4564,0.2917952239513397
1682840405.2447119,4612,0.28586041927337646
1682840405.6621168,4615,0.2807210683822632
1682840407.3159535,4631,0.28479239344596863
1682840410.5597184,4662,0.2935746908187866
1682840413.6289916,4690,0.28494441509246826
1682840414.5093884,4698,0.28689128160476685
1682840414.9964492,4702,0.28798744082450867
1682840415.9108963,4710,0.2866990566253662
1682840420.5113418,4747,0.28207942843437195
1682840421.0739985,4752,0.2716302275657654
1682840424.8162682,4784,0.28455328941345215
1682840425.5562675,4792,0.29182201623916626
1682840426.9101918,4801,0.2967066168785095
1682840429.1213071,4822,0.4851111173629761
1682840430.3875823,4834,0.2876704931259155
1682840430.6187978,4836,0.2829233407974243
1682840434.4294498,4874,0.29555463790893555
1682840435.5901778,4886,0.29647108912467957
1682840440.0607936,4928,0.28654950857162476
