Wall time,Step,Value
1682732303.6264772,349355,631.0
1682732630.1095202,352629,575.0
1682732630.5298316,352634,704.0
1682732686.810126,353206,704.0
1682733168.482661,358084,440.0
1682733175.9951708,358163,463.0
1682733179.3641043,358197,687.0
1682733240.2220993,358808,352.0
1682733297.5783963,359383,435.0
1682733341.15987,359791,212.0
1682733407.4997058,360450,440.0
1682733790.767539,364335,48.0
1682733833.874499,364771,575.0
1682733836.7052913,364799,631.0
1682734196.4259727,368317,156.0
1682734456.4730394,370838,128.0
1682734485.4148393,371126,184.0
1682734546.136148,371728,296.0
1682734817.3705223,374388,491.0
1682734865.1880648,374856,491.0
1682734885.144408,375052,184.0
1682734935.589621,375550,296.0
1682735111.9677684,377283,48.0
1682735120.783904,377372,352.0
1682735368.5802486,379735,268.0
1682735378.6366837,379829,687.0
1682735434.7444515,380382,184.0
1682735461.6946845,380648,352.0
1682735563.3283234,381653,100.0
1682735691.7051728,382912,659.0
1682735712.9436371,383121,687.0
1682735956.8033533,385508,547.0
1682735981.9269574,385755,212.0
1682736035.399559,386272,128.0
1682736191.020587,387647,48.0
1682736197.3757825,387710,352.0
1682736225.3324401,387983,687.0
1682736313.709172,388839,631.0
1682736393.7392073,389616,547.0
1682736559.21293,391222,408.0
1682736663.9779158,392244,603.0
1682736937.3126006,394914,408.0
1682737012.0801482,395607,156.0
1682737140.5595217,396860,128.0
1682737206.9521694,397511,156.0
1682737249.6141899,397936,408.0
1682737275.5303106,398197,435.0
1682737382.5325446,399283,268.0
1682737472.9422138,400199,435.0
1682737759.7273984,403111,435.0
1682737789.3762612,403409,48.0
1682737883.7246659,404202,408.0
1682738055.206589,405848,603.0
1682738229.2363057,407518,72.0
1682738270.952176,407950,491.0
1682738602.5631173,411258,659.0
1682738687.0677001,412077,324.0
1682738849.055695,413611,324.0
1682738997.6247575,415017,380.0
1682739009.8714848,415137,100.0
1682739061.0871499,415637,268.0
1682739109.1625535,416106,296.0
1682739217.126884,417163,48.0
1682739258.3051383,417565,380.0
1682739283.258972,417809,631.0
1682739334.0402384,418312,184.0
1682739422.5200043,419188,659.0
1682739491.9987414,419869,100.0
1682739685.6750648,421532,72.0
1682739785.8864124,422507,435.0
1682739880.808039,423468,408.0
1682739908.7619052,423753,380.0
1682740035.7098272,425037,631.0
1682740093.322957,425619,212.0
1682740187.6731713,426576,72.0
1682740235.6558964,427057,435.0
1682740354.6353881,428260,603.0
1682740385.5111496,428575,687.0
1682740539.5870912,430132,603.0
1682740614.4537244,430732,659.0
1682740752.3315835,432073,380.0
1682740772.2174535,432271,100.0
1682741038.8565261,434911,463.0
1682741100.7665296,435523,156.0
1682741115.7680988,435672,659.0
1682741170.481075,436211,463.0
1682741382.1865306,438309,268.0
1682741432.8729134,438826,184.0
1682741812.5580974,442251,687.0
1682741816.3007731,442290,352.0
1682741852.0844965,442637,575.0
1682741894.5668514,443055,631.0
1682741974.4778166,443840,72.0
1682742079.3440232,444876,659.0
1682742126.909295,445352,184.0
1682742343.5833395,447504,704.0
1682742430.8494272,448395,212.0
1682742457.2972777,448641,519.0
1682742493.1672976,448998,352.0
1682742519.3124728,449222,72.0
1682742540.7310934,449432,128.0
1682742640.209041,450433,463.0
1682742643.3882053,450466,659.0
1682742849.0626645,452549,48.0
1682742994.7542758,454020,440.0
1682743156.6414807,455676,240.0
1682743494.5614147,458450,704.0
1682743649.1090224,459982,659.0
1682743687.7451105,460367,519.0
1682743753.5096662,461005,212.0
1682743989.0586183,463334,603.0
1682744109.5743005,464524,440.0
1682744289.6565595,466271,575.0
1682744371.4999402,467062,184.0
1682744530.155777,468601,324.0
1682744896.735431,472161,268.0
1682744930.7480068,472493,100.0
1682744946.7915978,472649,100.0
1682744957.4145882,472755,156.0
1682745269.4594872,475482,72.0
1682745355.128314,476326,408.0
1682745367.1233706,476440,659.0
1682745390.095885,476664,408.0
1682745414.1875892,476898,408.0
1682745437.3943765,477123,156.0
1682745438.415213,477133,435.0
1682745577.8310885,478489,519.0
1682745603.5841508,478738,240.0
1682745634.6719482,479040,659.0
1682745646.8990014,479163,463.0
1682745710.5842125,479796,704.0
1682745773.9923398,480407,631.0
1682745849.3459613,481146,240.0
1682745866.0107362,481308,408.0
1682746248.5894237,484941,212.0
1682746251.4306066,484970,296.0
1682746263.0240693,485080,440.0
1682746410.4588234,486527,212.0
1682746603.12993,488434,704.0
1682746813.6843233,490516,72.0
1682747205.6548698,494205,687.0
1682747677.9502966,498883,631.0
1682747701.6121445,499119,687.0
1682747883.775302,500680,704.0
1682747958.8398015,501389,212.0
1682747985.3579926,501655,380.0
1682748231.7581043,504120,240.0
1682748635.4319181,508048,296.0
1682748706.7689254,508733,519.0
1682748815.3623328,509768,408.0
1682748815.4612226,509769,435.0
1682748894.227665,510495,380.0
1682748968.1923447,511190,184.0
1682749034.566975,511809,48.0
1682749146.9278448,512863,435.0
1682749317.6012182,514461,48.0
1682749432.5816655,515528,72.0
1682749449.185883,515684,72.0
1682749550.6095235,516625,212.0
1682749584.4444735,516939,268.0
1682749775.3265312,518409,631.0
1682749820.8529437,518841,380.0
1682749838.4436252,519008,659.0
1682750323.1841083,523554,128.0
1682750365.3968878,523936,603.0
1682750505.0614235,525205,463.0
1682750573.5371222,525674,491.0
1682750849.427883,528016,547.0
1682750944.816558,528866,352.0
1682750958.9452806,528996,352.0
1682750992.5830038,529296,704.0
1682751005.9799602,529414,408.0
1682751022.4853485,529564,491.0
1682751116.9993055,530407,100.0
1682751130.1733193,530532,659.0
1682751269.9929914,531825,463.0
1682751363.1878679,532668,72.0
1682751389.7087755,532908,240.0
1682751449.3540344,533432,352.0
1682751540.8855836,534255,100.0
1682751592.411134,534695,48.0
1682751766.7053916,536232,128.0
1682751813.365309,536641,631.0
1682751849.5498273,536963,212.0
1682752186.856131,539936,440.0
1682752381.2140913,541648,352.0
1682752481.425214,542522,72.0
1682752632.329589,543779,324.0
1682752790.45455,545140,547.0
1682753027.3637292,547247,575.0
1682753059.4786003,547535,631.0
1682753161.4516847,548443,575.0
1682753276.5252917,549464,72.0
1682753309.9769669,549729,212.0
1682753764.9319491,553307,631.0
1682753926.0765917,554674,352.0
1682754146.017409,556544,296.0
1682754190.474245,556933,268.0
1682754203.0272598,557034,184.0
1682754256.1692379,557484,408.0
1682754346.3153598,558249,687.0
1682754353.6313753,558313,324.0
1682754423.913831,558920,547.0
1682754450.6710992,559151,463.0
1682754462.7643147,559255,463.0
1682754476.8465059,559380,352.0
1682754543.0409088,559947,212.0
1682754841.3787858,562519,156.0
1682754957.9201212,563521,519.0
1682755078.0563822,564556,408.0
1682755122.6164932,564939,212.0
1682755142.682193,565112,659.0
1682755169.7932954,565347,687.0
1682755245.950692,565963,463.0
1682755316.8857818,566563,519.0
1682755442.7824209,567627,463.0
1682755458.7921145,567770,128.0
1682755594.553345,568930,547.0
1682755625.285664,569195,687.0
1682755748.1745985,570238,72.0
1682756083.9513454,573113,463.0
1682756198.9340658,574047,435.0
1682756333.2681308,575181,156.0
1682756601.4980032,577457,519.0
1682756645.5745378,577827,687.0
1682756872.888607,579766,408.0
1682757072.3802993,581337,687.0
1682757132.9085207,581829,631.0
1682757289.5420783,583128,603.0
1682757349.2474687,583616,440.0
1682757480.3444967,584702,296.0
1682757541.4265196,585201,435.0
1682757591.5184214,585618,440.0
1682757607.4846177,585755,631.0
1682757730.4258997,586784,603.0
1682757806.8447642,587408,603.0
1682757942.843196,588535,156.0
1682758029.6465232,589200,547.0
1682758034.2249885,589235,100.0
1682758043.3288608,589311,48.0
1682758097.2666202,589755,100.0
1682758186.0161107,590480,704.0
1682758188.7945719,590504,659.0
1682758564.8017397,593602,352.0
1682758895.4662986,596317,631.0
1682759317.8736682,599802,659.0
1682759319.94595,599820,440.0
1682759379.5879543,600318,547.0
1682759509.939877,601415,687.0
1682759834.6293662,604121,324.0
1682759841.851977,604181,519.0
1682760155.3877444,606799,324.0
1682760389.581913,608764,704.0
1682760434.011894,609137,268.0
1682760598.6391582,610461,212.0
1682760633.5075464,610758,491.0
1682760838.131929,612444,408.0
1682761134.0334148,614917,463.0
1682761293.7740533,616258,184.0
1682761433.6058714,617426,128.0
1682762130.8447688,623091,704.0
1682762170.184555,623410,212.0
1682762189.0507014,623568,268.0
1682762316.8968134,624598,687.0
1682762418.428848,625447,440.0
1682762475.1399567,625926,296.0
1682762579.1806614,626783,268.0
1682763077.4746873,630950,440.0
1682763122.0571427,631324,704.0
1682763285.7112138,632693,463.0
1682763336.2221327,633118,704.0
1682763658.672618,635771,324.0
1682764119.6496806,639604,603.0
1682764124.7095344,639643,268.0
1682764348.0176268,641538,184.0
1682764390.495817,641827,268.0
1682764522.8749235,642940,128.0
1682764540.662522,643090,659.0
1682764777.4077628,645120,704.0
1682764816.939198,645460,72.0
1682764906.3209531,646230,491.0
1682764908.9881294,646254,440.0
1682765034.3873496,647345,687.0
1682765083.0932457,647769,212.0
1682765232.6687047,649060,240.0
1682765435.5651293,650624,463.0
1682765592.5092492,651966,704.0
1682765795.4293532,653687,156.0
1682765802.9739313,653753,519.0
1682765930.9100034,654848,184.0
1682766062.994496,655975,603.0
1682766138.712597,656615,722.0
1682766295.8106108,657852,519.0
1682766360.484018,658405,704.0
1682766383.7855275,658603,440.0
1682766449.6906445,659172,380.0
1682766559.8947725,660116,575.0
1682766835.791817,662497,296.0
1682766923.279044,663247,184.0
1682766950.7102048,663480,156.0
1682767147.043086,665098,324.0
1682767168.932474,665290,575.0
1682767231.9052734,665851,296.0
1682767385.4719105,667190,631.0
1682767400.8416793,667320,631.0
1682767414.8559473,667439,352.0
1682767422.030828,667501,603.0
1682767433.995284,667604,575.0
1682767488.5069184,668069,491.0
1682767531.0858583,668433,491.0
1682767623.4969094,669232,324.0
1682768012.1569996,672444,687.0
1682768476.159748,676441,491.0
1682768586.3247597,677393,240.0
1682768770.1095605,678713,72.0
1682769097.0814025,681412,603.0
1682769154.4991612,681898,296.0
1682769158.0366204,681930,435.0
1682769447.9766917,684415,240.0
1682769482.7964923,684717,659.0
1682769551.522933,685305,408.0
1682769589.1050692,685617,408.0
1682769667.4031558,686286,212.0
1682769775.9856164,687223,240.0
1682769831.725789,687699,440.0
1682769901.2187989,688193,440.0
1682769964.8899665,688736,380.0
1682769998.0885491,689018,603.0
1682770363.9559422,692167,184.0
1682770370.5243607,692219,184.0
1682770378.0635366,692285,547.0
1682770510.8927553,693427,491.0
1682770543.805117,693704,268.0
1682770585.1325474,694048,435.0
1682770642.067778,694539,352.0
1682770664.029854,694730,575.0
1682770683.353108,694897,184.0
1682770912.7901497,696750,380.0
1682771047.520779,697913,184.0
1682771078.9105697,698186,519.0
1682771244.158081,699610,156.0
1682771334.71294,700361,100.0
1682771359.8862505,700575,212.0
1682771795.622736,703926,48.0
1682771855.2192643,704456,324.0
1682771861.0565138,704510,380.0
1682772031.2978826,706030,212.0
1682772209.367268,707614,268.0
1682772444.7156882,709706,240.0
1682772464.513885,709875,212.0
1682772496.3895261,710151,100.0
1682772720.5349693,711849,1023.0
1682772864.1327555,713134,627.0
1682772965.4563012,714039,722.0
1682773051.1074314,714805,72.0
1682773127.3106318,715465,728.0
1682773190.3922374,716009,571.0
1682773280.305687,716787,594.0
1682773406.1505373,717616,547.0
1682773526.6833937,718252,240.0
1682773609.94952,718965,156.0
1682773621.2832189,719062,408.0
1682773658.838704,719390,240.0
1682773726.1756773,719974,100.0
1682774127.601197,723461,324.0
1682774201.6784816,724108,240.0
1682774319.5124884,724927,575.0
1682774586.2205114,726974,408.0
1682774686.0032783,727869,687.0
1682774693.7570226,727942,547.0
1682774765.7928762,728594,603.0
1682774825.0038357,729125,212.0
1682774826.7305844,729141,631.0
1682774836.8442838,729225,100.0
1682775109.4268613,731438,184.0
1682775229.8899162,732032,72.0
1682775461.7135777,733559,575.0
1682775515.654385,734026,547.0
1682775715.7983239,735769,324.0
1682775728.5062232,735878,440.0
1682775849.1001835,736924,72.0
1682775863.7800567,737051,435.0
1682776085.9464958,738968,1659.0
1682776354.4750938,740720,72.0
1682776493.0985796,741921,1303.0
1682776509.521502,742066,1610.0
1682776686.9623377,743633,547.0
1682776781.0172038,744449,799.0
1682776810.1097088,744704,575.0
1682776848.2660656,745029,855.0
1682777286.3420467,748654,715.0
1682777453.3166225,750072,380.0
1682777454.7025404,750085,715.0
1682777465.3365166,750179,659.0
1682777515.1878364,750605,827.0
1682777573.2281356,751101,156.0
1682777577.3054497,751136,1107.0
1682777632.4363534,751615,435.0
1682777710.3422012,752290,491.0
1682777818.97803,753227,72.0
1682777823.5899818,753268,48.0
1682777827.0787566,753298,855.0
1682778157.8193355,756187,827.0
1682778183.0338366,756399,883.0
1682778218.5909958,756709,184.0
1682778243.2513223,756928,440.0
1682778250.165403,756991,1023.0
1682778327.4346802,757668,1126.0
1682778371.262918,758056,324.0
1682778617.0655549,760206,687.0
1682778766.9590158,761413,408.0
1682778946.9502735,762829,491.0
1682779025.6073651,763419,440.0
1682779170.3410983,764657,128.0
1682779278.9751663,765596,268.0
1682779411.7029204,766763,603.0
1682779477.5551395,767354,435.0
1682779579.8910732,768256,855.0
1682779787.6941683,770037,659.0
1682779854.4858012,770553,440.0
1682779978.0635054,771315,603.0
1682780115.8918502,772551,1107.0
1682780266.243257,773884,100.0
1682780310.9276426,774270,212.0
1682780727.4118042,777888,212.0
1682780743.835513,778010,687.0
1682780891.9833949,778971,491.0
1682781060.1490276,780484,631.0
1682781071.6048443,780591,704.0
1682781101.886977,780859,240.0
1682781704.7992117,786271,603.0
1682781832.8088124,787400,575.0
1682782061.9318497,789449,128.0
1682782147.3876224,790178,435.0
1682782205.5997179,790695,184.0
1682782209.0218356,790726,324.0
1682782264.3362625,791220,156.0
1682782275.4815335,791326,212.0
1682782321.5567503,791742,463.0
1682782338.9025793,791897,440.0
1682782401.8154788,792459,440.0
1682782505.0998583,793394,268.0
1682782594.4287798,794069,240.0
1682782754.5331454,795090,435.0
1682782847.8302085,795912,268.0
1682782997.5677676,797200,212.0
1682783012.4981997,797330,212.0
1682783050.0686176,797657,603.0
1682783168.8337216,798692,463.0
1682783657.4178743,802500,100.0
1682783903.1138093,804801,440.0
1682783926.8665679,805022,100.0
1682784049.601542,806178,435.0
1682784090.1716616,806561,240.0
1682784101.341151,806666,519.0
1682784224.3258288,807822,268.0
1682784228.1624913,807860,575.0
1682784262.791755,808189,352.0
1682784333.3286536,808823,603.0
1682784558.8277254,810853,603.0
1682784797.1597042,813051,240.0
1682784887.9209225,813888,380.0
1682785044.5672517,815320,463.0
1682785244.2539225,817161,547.0
1682785460.0075657,819064,799.0
1682785608.7530608,820511,603.0
1682785858.6785216,822897,128.0
1682785897.2231247,823268,324.0
1682785958.1612186,823855,704.0
1682786133.6463063,825434,519.0
1682786439.2964754,827423,184.0
1682786514.2315943,828141,603.0
1682786517.1077642,828170,687.0
1682786565.2049506,828623,296.0
1682786663.7860856,829570,575.0
1682786691.3910954,829831,603.0
1682786741.69696,830331,72.0
1682786755.3678572,830466,212.0
1682786860.210436,831499,296.0
1682787378.602228,836205,547.0
1682787906.3873792,841382,631.0
1682787981.0037735,842099,352.0
1682787983.921026,842128,435.0
1682788406.066593,845810,156.0
1682788524.20588,846950,48.0
1682788557.8387516,847270,268.0
1682788744.352738,849062,212.0
1682788771.752409,849337,603.0
1682788817.8644066,849794,324.0
1682788970.9448123,851252,631.0
1682789107.517447,852317,603.0
1682789139.6313941,852624,463.0
1682789301.0149832,854154,799.0
1682789397.0733683,855073,240.0
1682789441.5690556,855520,380.0
1682789774.319026,858590,380.0
1682790005.1753778,860210,1023.0
1682790121.9335432,861335,408.0
1682790123.0143857,861344,631.0
1682790335.3395069,863380,324.0
1682790537.3481824,865307,240.0
1682790941.231935,868742,156.0
1682790954.908516,868872,435.0
1682791106.653454,870326,380.0
1682791154.1802611,870785,240.0
1682791155.1759453,870795,491.0
1682791276.3972874,871954,1123.0
1682791491.4265091,874028,380.0
1682791677.1238134,875847,184.0
1682791739.6420894,876244,380.0
1682791829.0310102,876717,491.0
1682791879.0392804,877200,212.0
1682791925.19652,877646,324.0
1682792011.6710696,878522,100.0
1682792027.4796212,878681,184.0
1682792071.6802716,879128,324.0
1682792270.145934,881096,100.0
1682792319.8674893,881573,352.0
1682792326.3081324,881629,440.0
1682792516.2164729,883437,128.0
1682792617.2985888,884397,72.0
