Wall time,Step,Value
1682696694.3670478,201,1.0730640888214111
1682696723.203157,508,0.8955658674240112
1682696728.8884401,570,0.8778400421142578
1682696733.6806097,620,0.8506226539611816
1682696899.8461924,2341,0.5011310577392578
1682696918.0715573,2520,0.3080928325653076
1682697126.3559139,4526,0.28780829906463623
1682697193.8368113,5168,0.287840873003006
1682697362.7603433,6745,0.29434120655059814
1682697444.2218604,7497,0.29997265338897705
1682697639.8249955,9294,0.2918485105037689
1682697662.0744236,9502,0.28925490379333496
1682697816.3873646,10939,0.2840716242790222
1682697822.8384316,11000,0.2866790294647217
1682697929.1900995,12003,0.2838258445262909
1682698176.448171,14328,0.2927474081516266
1682698228.5124192,14813,0.2855314016342163
1682698374.2027497,16150,0.2824878692626953
1682698747.6923172,19674,0.27531707286834717
1682698791.6657465,20096,0.2768051028251648
1682698841.0875552,20573,0.27060467004776
1682698845.3107114,20612,0.2782174348831177
1682698873.9180806,20889,0.27155447006225586
1682698922.4797578,21353,0.27436843514442444
1682699027.114023,22364,0.273683100938797
1682699169.0485234,23735,0.2714924216270447
1682699215.5872982,24181,0.2716670036315918
1682699234.4191008,24356,0.25964269042015076
1682699276.7782857,24761,0.2621096968650818
1682699331.6851075,25287,0.2732708156108856
1682699802.9628758,29863,0.2726670503616333
1682699880.9078138,30646,0.2713075876235962
1682699889.895396,30740,0.26804929971694946
1682700010.5796156,31970,0.26683083176612854
1682700061.8178263,32469,0.2714386284351349
1682700139.8836782,33215,0.2576135993003845
1682700200.055261,33783,0.26067811250686646
1682700204.2188642,33819,0.2705063819885254
1682700209.7061,33873,0.25605306029319763
1682700280.7754588,34559,0.25867897272109985
1682700428.8541498,35987,0.2528359293937683
1682700497.9300938,36663,0.26348620653152466
1682700500.6974237,36693,0.2490573525428772
1682700610.4300265,37798,0.2705954909324646
1682700621.4524422,37910,0.2419561743736267
1682700704.3395495,38754,0.2666236162185669
1682700716.3027792,38874,0.2513301372528076
1682700955.4368882,41305,0.2478509545326233
1682701194.8681448,43673,0.26084059476852417
1682701231.1166236,44027,0.24944685399532318
1682701252.2338614,44234,0.25193822383880615
1682701388.3680482,45406,0.2338809221982956
1682701485.8308253,46368,0.24108922481536865
1682701494.1159163,46447,0.24011832475662231
1682701628.5011241,47778,0.23046334087848663
1682701673.125198,48215,0.21909038722515106
1682702249.738579,52940,0.2365538477897644
1682702350.5855324,53896,0.25335079431533813
1682702620.7166395,56555,0.22008872032165527
1682702837.0655282,58780,0.24373051524162292
1682702983.6205308,60213,0.23110634088516235
1682703012.4268284,60509,0.2352151721715927
1682703176.1726232,62173,0.2343791127204895
1682703332.019374,63705,0.22068911790847778
1682703417.6146834,64555,0.24190913140773773
1682703531.0236824,65677,0.23890246450901031
1682703642.7623777,66821,0.2334778606891632
1682703665.4062035,67055,0.23117393255233765
1682703706.1134212,67474,0.21223868429660797
1682703874.4154706,69219,0.2298860102891922
1682704015.479764,70690,0.23912563920021057
1682704093.3091269,71462,0.22676561772823334
1682704143.1047943,71940,0.24209928512573242
1682704148.0928166,71991,0.2265847623348236
1682704154.2020347,72046,0.23253926634788513
1682704253.4150162,73043,0.223163440823555
1682704753.6928523,78242,0.20357124507427216
1682704821.79189,78954,0.2192400097846985
1682704963.4531212,80424,0.34938791394233704
1682704985.1062324,80647,0.20466433465480804
1682705379.001878,84635,0.22142072021961212
1682705428.2708008,85123,0.2206466794013977
1682705597.3492734,86814,0.22825080156326294
1682705605.5460527,86899,0.23253628611564636
1682705619.5383093,87042,0.22379136085510254
1682705656.2697656,87427,0.33830198645591736
1682705727.8488379,88171,0.21134623885154724
1682705779.5251172,88708,0.2226773053407669
1682705844.1399953,89381,0.22872908413410187
1682705845.60273,89397,0.23968660831451416
1682705904.8368745,90007,0.21428847312927246
1682705933.5111477,90271,0.22610938549041748
1682706071.6521652,91681,0.22475707530975342
1682706117.6986392,92154,0.21422748267650604
1682706248.3691118,93505,0.22115395963191986
1682706289.8187935,93935,0.21204866468906403
1682706433.3749824,95411,0.21678316593170166
1682706443.0444767,95514,0.22013099491596222
